,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,release_date
395716,1mBTIzWhP7kO55KL2yP2vM,Interlude 3 : The Afterlife,A Story Yet Untold,5o4Q95wW9ZgRFDusIaiVTZ,['Soulcaged'],['5jdmH7oYuPjfdhYQg1U5t9'],11,1,False,0.396,0.487,0,-11.09,1,0.0358,0.0544,0.821,0.41,0.0962,169.85299999999995,124547,2009,2009-12-23
535492,5fhJBsQyEkc2mYohqa9HFM,Roxanne,William Price King & Eric Sempe,3I3mge78z2DYwvwi1saeF2,"['William Price King', 'Eric Sempe']","['3cvpuj3fl0V87aXOUz0ELz', '4t1JcVsONcoxWT2YDyP0CV']",11,1,False,0.6920000000000001,0.1669999999999999,0,-16.46,0,0.0605,0.556,6.34e-05,0.118,0.596,109.848,218873,2015,2015-10-01
274027,418pTqU9Zvzfm0SAveKZWS,Westward,The Way West,0dNgxsoxYcAjFNuDO8e2kl,['Brian Keane'],['0YF3htY87UKOd5AOQwEuPh'],9,1,False,0.412,0.0421,7,-27.202,0,0.0508,0.991,0.935,0.111,0.3779999999999999,121.583,116707,2006,2006-06-19
1150196,5j06s8H37p6FXZpPjlQ1Ju,"Piano Concerto No. 2 in B-Flat Major, Op. 19: I. Allegro con brio","Beethoven: Piano Concertos, Vol. 2",0ZgSeRgHCh5SSXK2ug7J9R,"['Ludwig van Beethoven', 'Inon Barnatan', 'Academy of St. Martin in the Fields', 'Alan Gilbert']","['2wOqMjp9TyABvtHdOSOTUS', '5ejziTkhdpyMUJvawZWuS2', '77CaCn32H4mOMQA7UElzfF', '50qd7mKJ6SenQX15s6Fk0o']",1,1,False,0.345,0.1119999999999999,10,-22.671,1,0.0378,0.974,0.909,0.0921,0.1939999999999999,139.333,884080,2020,2020-05-01
401672,3mN65tNh6RizW0BqRFgc5a,No Time Ago,Nowever,0ZNqXjhGkARKhqViZhgDQB,['Curium'],['6QdSDzqgfYptElsdFaswao'],22,1,False,0.382,0.312,3,-19.691,1,0.244,0.934,0.805,0.0968,0.2189999999999999,83.053,112027,2003,2003-01-01
675914,6MJk0qq6cps54f5KaEF64p,Rebirth of The Electric Ant,Exile In The Woods,43hqPaP7RvGCTI2e8awvq3,['The Cheebacabra'],['2gRotVz8j0WmdB3tdui3VE'],8,1,False,0.754,0.657,4,-9.456,0,0.0489,0.00212,0.604,0.324,0.471,100.632,173800,2006,2006-07-03
195701,5I9k1a5N3grogg4cZx0chK,"Tobias and the Angel: Master's house has an iron gate (Raguel's men, Tobias, Raphael)",Dove: Tobias and the Angel,2RlalVtSxaPI5wudFeYYqy,"['Jonathan Dove', 'Omar Ebrahim', 'Hyacinth Nicholls', 'Darren Abrahams', 'James Laing', 'Kevin West', 'Maureen Brathwaite', 'Karina Lucas', 'Rodney Clarke', 'Mensah Bediako', 'Simon Greenhill', 'George Ikediashi', 'Peter Snipp', 'Studio Chorus', 'Studio ensemble', 'David Charles Abell']","['0sdCVT40NVs1qzsPTUbtjK', '5IkA9fbmKi71wEQyevhfVT', '3sxh7e8zFCW6hakpWtD0FI', '4lhgD0NJg9OzReKRXVNUrf', '4npmcWbQgtUiAZKNSuUqNI', '6nVxx7h4NpYeTUj4QpCtMr', '5By6yQX7NoDjSwTfWZRtOy', '3AO7SlL3Wb8pvjpEmG6Ik9', '3dTfZVECEJ59DurZX3s23j', '4SVCfSx7qC0EahIWdLZkFD', '6knyiKzA2xd03MFSH9dT1X', '4XcTRNL3yjC73yZMobOdHs', '0ikoIJcgaPO3ECbrl2IwP6', '3ciZSvsyBsVrndcLETrVe7', '1LLaJueP0g0OCbFeZdSpGG', '0mjGt6S5abhcUYx586Q9HP']",12,1,False,0.586,0.084,9,-22.86,1,0.23,0.843,0.0,0.0747,0.149,124.303,133453,2010,2010-07-27
647983,68DHJleOknyANZHzAHehCY,"Concerto for Two Harpsichords in C Minor, BWV 1060 (arr. for violin and harpsichord): II. Adagio",Bach: Concertos,3TRaCQhVm8Lxk42KB97HpU,"['Johann Sebastian Bach', 'Viktoria Mullova', 'Ottavio Dantone', 'Accademia Bizantina']","['5aIqB5nVVvmFsvSdExz408', '1Ru2MsKaiEbw3TPXeEelQq', '5CwK5oXgjqjjcU5JSo8200', '7vu3z34rL6rJiJVJyi9CfD']",11,1,False,0.236,0.0739,11,-24.398000000000003,0,0.039,0.794,0.0723,0.188,0.285,98.46,284234,2013,2013-04-29
460950,3KlKRPmL5jfJVBOFJ7UqP7,"8 Etudes, Op. 42: No. 3 in F-Sharp Major",Scriabin: Complete Etudes,12D4WYobkv5QpFdZ2BEvhq,"['Alexander Scriabin', 'Garrick Ohlsson']","['6nZiWg5ZB511S24WmB7TCV', '6OZmjtuzO1FCcPQ6kdPF5x']",16,1,False,0.385,0.144,6,-27.48,1,0.0602,0.994,0.977,0.113,0.1119999999999999,125.431,57427,2009,2009-01-15
28852,1QLpmGKMXbYiwXRF8ZGt5u,Raven Girl,Cruel Sister,4QBR07QvG9e5X7dboHVBtp,['Rachel Unthank And The Winterset'],['755BiDaSolMGHh4WZelbcP'],6,1,False,0.765,0.247,2,-8.809,0,0.0574,0.8240000000000001,0.0,0.0765,0.518,72.15100000000002,128507,2005,2005-05-09
678200,74ZhhHzw7hSJ9R361bLqJx,Oh Lord...,The Unholy Gospel According To...,0UmIzTZeIogc3x0pLyzjQM,['Highlonesome'],['6LUUuXDg3XjKexO91njrJf'],9,1,False,0.385,0.966,9,-4.829,1,0.0535,0.158,0.0,0.0591,0.7809999999999999,149.216,167655,2012,2012-05-08
857458,2BzhoGTNZFJOoMgPzwCrzC,Treasure,Bob Wilber and the Scott Hamilton Quartet,22RkzngLWq7BbctGT4PbSP,"['Bob Wilber', 'Scott Hamilton Quartet']","['38ft9KbJkq7eEVAxWt9yOs', '12QRAvWiKbknjSmTZsuIZx']",9,1,False,0.482,0.0202,3,-26.92,1,0.0406,0.968,0.371,0.107,0.48,134.93,222600,1993,1993
165147,51kjbH6X8ZEy7me0Ls6xDR,UK Megamix - Live,Greatest Hits,0ULg91Rf3twUQOlCc6ElY6,['Samantha Fox'],['0ym94xKp2PIOJtTZKpxbAa'],18,1,False,0.517,0.637,10,-11.988,0,0.123,0.033,0.00862,0.331,0.593,115.731,279667,1992,1992
295243,5VppWtwqnjcdJ8gbDFijBh,Den Største Daarlighed,Khoom Loy,7cUDZ7fS9JCWi9aHxkuupq,['Annbjørg Lien'],['4FSyL14YHhtzQwmQFQgANL'],7,1,False,0.2789999999999999,0.072,8,-17.849,0,0.0361,0.6779999999999999,0.0009429999999999,0.11,0.0387,133.668,311893,2012,2012-06-26
296647,4kqzuRbJrWij1THqniCIbY,Poiss nagu ponks / The Boy Is Swell,Svjata Vatra,2nI2xnXlYANHggp0gGTt92,['Svjata Vatra'],['4JAqsFE9QAXWxk04qJlJCU'],12,1,False,0.491,0.355,7,-9.649,0,0.0303,0.237,0.0,0.23,0.526,112.136,259213,2009,2009-09-22
149116,652etV2xC9mrgHLhkfu9HW,La cotorra criolla,Dogmatofobia,5s5MYMEZxcr1j1kM98wfcK,['Def Con Dos'],['1O4hqQz2nV0jrlF9VEFBNK'],6,1,False,0.89,0.8140000000000001,0,-5.1720000000000015,1,0.278,0.287,0.0,0.161,0.862,120.658,204947,1999,1999-02-17
403299,2fnY3JpO02SqG9jzlShhK6,Just You And Me,More Conversations In Swing Guitar,3KGwcHXMnk8gTgTrTRimLc,"['Duke Robillard', 'Herb Ellis']","['3SQa9cVuiUaZfao2KZiElA', '3cE7UG46bdFd8gHHgzyQEz']",4,1,False,0.599,0.246,8,-20.228,1,0.0449,0.8190000000000001,0.211,0.358,0.7509999999999999,87.53200000000002,339693,2003,2003-03-18
195559,3VsBacsOMubrL8jGea6I3k,The Man With The Red Face - Original Mix,Berghain 03 - Len Faki,6mKidBTsNVGiOO4eaDrVvZ,['Laurent Garnier'],['3y1SoTOdrmRNTBVph5T0VZ'],18,1,False,0.675,0.8140000000000001,4,-10.268,0,0.0574,0.00443,0.919,0.145,0.3379999999999999,127.125,438000,2009,2009-05-04
512465,4A0bRFIiC23lKim7Ym1El6,El Manzano,Florecer,1BWGvsRrHkNkufHKB6RHQn,['Claudia Stern'],['5ZMCEt8TRUDO4wvnvtJ0n9'],7,1,False,0.5529999999999999,0.48,4,-10.059,0,0.0412,0.8059999999999999,3.35e-06,0.1,0.3229999999999999,79.95100000000002,244907,2014,2014-02-07
1164580,3xSHWlchKmbiXzxJWWJv5U,Splainin',Comet B,4OsTm1QLEvnTKaMqSvZlvg,['Matt Chamberlain'],['2ACGbJEQ3zbG0fcPEmdOSP'],1,1,False,0.544,0.923,9,-4.488,0,0.036,0.0542,0.8540000000000001,0.242,0.424,90.006,255453,2016,2016-02-20
794226,75XYS0sLoVsYg5cFxnUND1,Ride,Lullaby Versions of Twenty One Pilots,4Zs4K1DTaSqENkyTNSXliX,['Twinkle Twinkle Little Rock Star'],['3mGCLimuzOdod4Lnegny4d'],3,1,False,0.45,0.143,11,-20.496,1,0.0472,0.981,0.528,0.0679,0.104,183.991,204783,2015,2015-10-23
181383,4bLhalhYOgGGF4Cp7r9gBY,Old Man Raps,...Paper Cuts...,3oMtKySsEe2n6k9UEZo38u,['Bambu'],['0iPS5GpwbHSmgNXfGE674K'],7,1,True,0.4589999999999999,0.8420000000000001,11,-6.239,0,0.469,0.62,0.0,0.086,0.482,166.18,269773,2010,2010-02-23
444199,7N3oBGfXuhuYKbyRM8x5jN,Pennies,Golden,56Xh3fz2bLtZmqWAfFjeN1,['Failure'],['3grvcGPaLhfrD5CYsecr4j'],3,1,False,0.737,0.475,9,-7.61,1,0.0396,0.2769999999999999,0.0555,0.0538,0.268,125.004,175440,2004,2004-01-01
1141768,5t2n0xZ0YzYuXiQtx39arb,80s Mobb,80s Mobb,6p3endxQf385WDxfzIoyB8,['Levit∆te'],['7rfzIs42bO9s242CZE1X3S'],1,1,False,0.746,0.92,9,-4.053,0,0.209,0.0233,0.113,0.217,0.3429999999999999,121.002,313388,2017,2017-02-23
86744,650FqROo2dxq7WQimT4bxg,The Sad Café,Natural History,7wCEPXGb6Nivw61RW2wGUP,['JD Souther'],['0I7UnRLIdCD310ZBgeuqh5'],4,1,False,0.4370000000000001,0.157,6,-12.925999999999998,1,0.0305,0.8590000000000001,1.85e-05,0.106,0.24,92.877,290547,2011,2011-05-31
72933,3VLKdXU5TG0kMkuIIPNGa5,Empty Hands Are My Weapon - Wicked Dub,King Changó,3fINfP9orKcEtgwLTOdVyJ,['King Chango'],['5nZlhgO7iNedGlO0gKu9us'],5,1,False,0.462,0.529,4,-12.428,0,0.122,0.00432,0.0001409999999999,0.121,0.373,148.959,346053,1996,1996
568319,5yhJxNWb9NIdw8T9FkT1qP,Petroglyph,Black Butterfly,45nf06JEKFcpW5hRf5Bi3U,['Makis Delis'],['4dGpsWwyCSOQZSteAyzuny'],3,1,False,0.5660000000000001,0.475,5,-16.882,0,0.031,0.0292,0.904,0.125,0.0377,100.016,236000,2014,2014-04-18
964507,2sexmcTrkCQGP77pRX9RVd,The First Immortal,Titan,38wo2Wf7BPJOUPdnYhlMuZ,['Septicflesh'],['5MlEt7qqXqNSReeX76xK6b'],10,1,False,0.422,0.861,7,-5.783,0,0.0402,0.00342,0.502,0.4429999999999999,0.146,75.115,237467,2014,2014-06-23
743703,3xht7QFGNoYJmds3bzvsGq,"Gloria in D Major, RV 589: VI. Domine Deus","Vivaldi: Gloria in D Major, RV 589 / J.S Bach Mass in G Major, BWV 236",6NkyYz55W5JnOQ83D0ZLUK,"['Antonio Vivaldi', 'The Sixteen', 'Harry Christophers']","['2QOIawHpSlOwXDvSqQ9YJR', '5y9NnD1AZPcBVbDluRgiXS', '6URHrQ8te9u9mD6Q2PjVnu']",14,1,False,0.236,0.0271,11,-26.859,1,0.0591,0.98,0.0396,0.103,0.149,145.918,211107,2018,2018-01-26
950890,301VvhW2bHPcD6LJJzagDK,It's True,Skycatcher,3xhgWDqwQc4IO2CM2VgGsZ,['10 Ft. Ganja Plant'],['0lsuCH8qG9UM8BihdL1Vsc'],2,1,False,0.795,0.508,7,-7.707000000000002,0,0.0526,0.0352,1.62e-05,0.0638,0.324,146.523,301960,2013,2013-09-24
530796,6AsR16nbSP3J5K4MYzUg5K,"Diabelli Variations, Op. 120: Var. 17, Allegro","Beethoven: Diabelli Variations, Op. 120",6KLMpqadc93XaecKY1yllS,"['Ludwig van Beethoven', 'Christian Leotta']","['2wOqMjp9TyABvtHdOSOTUS', '0BPspwbQjKoKXawWYur5fG']",18,1,False,0.33,0.241,7,-21.751,1,0.0425,0.974,0.922,0.21,0.275,68.608,64093,2016,2016-04-08
283614,6nGWKy97zK137DGU6vWRcc,"Violin Duet in G Major, Op. 3, No. 3: I. Andante - Allegro vivace","Spohr, L.: Concertos for 2 Violins, Nos. 1 and 2",03P6WUx8HdeY918VUB0qis,"['Louis Spohr', 'Henning Kraggerud', 'Oyvind Bjora']","['7MzxeLpsMxTk4HDBG6C7rq', '2VCAUIEKX0BX7DWfA8qxPb', '5PGDPTvAxDRfM5q9PNad0L']",7,1,False,0.342,0.0643,7,-24.033,1,0.0484,0.964,0.123,0.109,0.183,122.968,334400,2010,2010-02-23
1076586,5NHXgWB56J5bTm8Zx6X4aV,"Old Landmark (with Rev. James Cleveland and The Southern California Community Choir) - Live at New Temple Missionary Baptist Church, Los Angeles, January 14, 1972",Amazing Grace: The Complete Recordings,4TQbW6o4shRbOrRuA1qmXt,"['Aretha Franklin', 'James Cleveland', 'The Southern California Community Choir']","['7nwUJBm0HE4ZxD3f5cy5ok', '5g1lWbZIQ0LCWbKmRJDSSn', '6nrfgKd4mle6E26ygcxXEP']",22,1,False,0.5820000000000001,0.936,8,-6.7929999999999975,1,0.286,0.241,1.93e-05,0.7809999999999999,0.564,132.001,176667,1972,1972
203757,5P4b7N5kWnlSrQdiXO3RZV,Horse Of A Different Colour,Breakfast at Midnight,00xhTUeLXFT9Cgmy79g8VU,['Rita Chiarelli'],['1k0F6VxENnCLNppiFGvUHN'],2,1,False,0.6940000000000001,0.6679999999999999,2,-6.125,1,0.0334,0.534,6.65e-05,0.266,0.693,115.941,297707,2001,2001
670749,0SV7yIenpYylwCh6pRYM3Z,"Piano Concerto No. 4, Op. 59: I. Very slow, mysterious: Bold and rhythmic",Ganz: Piano Concerto in E-Flat Major / La Montaine: Piano Concerto No. 4,5Ikok0HIxUlvAMJDHNxdnC,"['John La Montaine', 'Ramon Salvatore', 'Slovak Radio Symphony Orchestra', 'Paul Freeman']","['7zaYpZWegD1yCU3018l9E2', '6leC8zTAy8IiclEXA0R8BV', '428GNN7qZnTsMaK3SfPo6D', '6KIWAOKwNIWHHDFcwbTa3p']",5,1,False,0.344,0.0976,0,-24.366,1,0.0396,0.966,0.81,0.0889,0.0766,122.457,797560,2000,2000-01-01
989937,62leJoS03BiNzdoQmb9ByN,Ride Like the Wind,Rhino Hi-Five: Christopher Cross,1zCZlZkquBeSNOeThSrKpE,['Christopher Cross'],['695W5F2Ih8dYahLdjVOIoH'],3,1,False,0.669,0.7070000000000001,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.8059999999999999,124.335,275507,2005,2005-04-19
357384,1kP99dif56tfZJ9XxRR9t8,Christmas Wish,Bmin / E,6TB4UYNVhF7BUxroN2gxD3,['All Caps'],['0I8db6d4O0qwnAhUeqoxQO'],12,1,False,0.483,0.8370000000000001,4,-4.002,1,0.252,0.0367,0.0,0.124,0.733,79.803,253768,2010,2010-03-28
149219,0XmrQ2JG1DkgzvKOwNxYVf,Collie-Man,Live & Direct: Acoustic Roots,2gxWOqfi9PJp6szSHHfZpY,['Slightly Stoopid'],['6MxlVTY6PmY8Nyn16fvxtb'],9,1,True,0.527,0.508,0,-8.427999999999999,1,0.0311,0.784,2.01e-05,0.291,0.636,81.204,142493,2001,2001-03-16
1023,3UDGrXITGUKPvCBfbZaK5F,Alkaloids,Side Effects,66bXP5tHNi3ptsCGYrRNel,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],2,1,False,0.212,0.319,9,-16.590999999999998,0,0.0478,0.775,0.861,0.0781,0.0279,131.224,636000,2008,2008-12-18
562778,0Lmow3IapdQJdGieb9lpoO,Coming Over (feat. James Hersey) - Cazztek Remix,Coming Over (Remixes) (feat. James Hersey),1zD8iiROzxhMBwJ1WH2GGT,"['Dillon Francis', 'Kygo', 'James Hersey', 'Cazztek']","['5R3Hr2cnCCjt220Jmt2xLf', '23fqKkggKUBHNkbKtXEls4', '0lzV2CiahHRiGd6qpADtPS', '3wRQD6UZWlaWEnbgpIEPPX']",3,1,False,0.7240000000000001,0.921,10,-4.312,0,0.0585,0.0433,0.586,0.0573,0.665,126.022,259800,2016,2016-02-12
983744,3yngMGdI1R0RFajnSoAv16,Let The Lord Be Seen In Me,Destiny: Rare Sides From Studio One,6jdQTtTfKOQkbhgTiCB6Uo,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],18,1,False,0.4029999999999999,0.413,3,-8.812999999999997,1,0.0331,0.753,3.5e-05,0.096,0.3229999999999999,158.19899999999996,223000,1999,1999
256547,5doHctJQlA4teXP8rlRTPm,Don't Be That Way - Take 1,The Fabulous Swing Collection - More Fabulous Swing,0hQMc94oFZSkZEF2K8aIWJ,['Benny Goodman'],['1pBuKaLHJlIlqYxQQaflve'],1,1,False,0.5870000000000001,0.272,9,-10.287,0,0.104,0.888,0.8240000000000001,0.0735,0.67,164.605,199267,1998,1998-01-15
1032104,1uAbbur15uR1UU0bpihpF2,12 Keyboard Sonatas (1773): Sonata No. 2 in D Major: I. Allegretto grazioso,Neefe: 12 Keyboard Sonatas (1773),5tAinw3mvnlWOa6B3CS0Vq,"['Christian Gottlob Neefe', 'Susan Kagan']","['2DtZwF1LKXqqNd4PhCa5Ex', '1sjriXlgVGaMzCcqhedJ03']",4,1,False,0.43,0.096,2,-24.042,1,0.0471,0.994,0.885,0.138,0.565,104.567,237907,2012,2012-04-03
1131162,7w3EgwmU8R0wBIETdyjuEr,Trick,"Maybe, U Decide",4tVdy8TZM6Qq2gRdiJMghD,['Cloud maze'],['3ba6v50g1x2fbJwhtslf4L'],7,1,False,0.607,0.85,8,-4.901,0,0.0482,0.001,6.850000000000001e-05,0.133,0.58,124.988,195453,2014,2014-09-12
103993,690kD3AxPaHk05xRKeVvi6,Welcome To the Family,Welcome To The Family,69P0uXfCplrLwNMKdzFaKc,"['Middletown', 'Peter Holsapple']","['0vgVn5iAM0qIqAxSn8N8eG', '6x1omINXErES0iStMyIgEX']",1,1,False,0.5429999999999999,0.609,9,-7.463999999999999,1,0.0342,0.159,9.04e-05,0.316,0.578,128.88,192267,2002,2002
370940,6RaEiaxX6pxx0T2rMw1ooU,Colors,Time,0nwrBmmLzVrNd9R4Mx5wIv,['Robert Kyle'],['3LtL1WWME5sXr4KG17MQeB'],3,1,False,0.478,0.242,10,-15.349,1,0.0319,0.956,0.955,0.129,0.0393,93.792,332827,1991,1991
1154249,1jyHLqYg1vwFGmc5iAFY73,Deri Phul Paareko,The Mountain Music Project: A Musical Odyssey from Appalachia to Himalaya,5PC6EC2FFuQj3TLeqIcJdk,['The Mountain Music Project'],['5DpnqyCagz0UEYvDis0YbF'],3,1,False,0.605,0.302,7,-11.991,1,0.0297,0.82,0.0117,0.129,0.727,91.111,373520,2009,2009
97588,6b270BWgGbkHTOsURGOrhm,Bako,"Message Received, Not Understood",1st2XN4A59wlIcowsvSpVn,['Loretta'],['28i6ncR7CkB3LddaRobyG0'],5,1,False,0.336,0.628,2,-4.668,0,0.0364,0.00235,0.0,0.244,0.336,150.15200000000004,230547,2008,2008-05-01
207503,1SUTFyW8NTUbQZ8NYKSAaS,Test of Time,Test of Time,1lCr5oIgkutd4vMOBr6OGc,"['Steep Canyon Rangers', 'Edie Brickell']","['1a6tqLJPUs4DBAnNUZkr2O', '5Y4g6bsYzlhsC6jRDQnN4a']",1,1,False,0.617,0.6859999999999999,5,-7.359,1,0.035,0.414,5.3e-05,0.174,0.6579999999999999,125.909,176296,2015,2015-03-31
411020,4fdgtyykQKbXGAffmA0syj,Wholesale Murder,The Palest Grey,2eMkgwMuz1REPFmTBko2AE,"[""Scarlet's Remains""]",['0dHj7e9CDSgk0VfA9ViTTH'],8,1,False,0.182,0.852,0,-7.437,0,0.0729,0.0059299999999999,5.13e-05,0.2269999999999999,0.264,168.53,166960,2007,2007-07-25
1048654,0u3W1dwOF9ZkH2jNOvztjM,Ramblin',Soul '69,5dQMST8t6u46XoWz1doQr5,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1,1,False,0.416,0.341,7,-12.328,0,0.0547,0.762,0.0,0.316,0.474,94.096,190107,1969,1969-01-17
157476,4RxR071Q7o6tmERkOw5OXG,Sei Doch Einfach Karneval,Sei Doch Einfach Karneval,6zBDsfGfDj4yBmS9264hMj,"['Glitzer Gischi', 'Die Schneeleoparden']","['01o47sHkQdDpT8H2uMBGz9', '7lhGgHWwmQwvGtHZfTPYb8']",1,1,False,0.648,0.889,0,-6.2479999999999976,1,0.0674,0.1669999999999999,0.0,0.3829999999999999,0.684,138.007,219445,2017,2017-11-20
13001,4R1n0N7zGVJCh0VxLuf9YC,Drag the 'Nal,Music For Nurses,6r1vrLE3Ez10R3K4I4UKvb,['Oceansize'],['0Opj9xi9HHrH0L9uHAKnKm'],3,1,False,0.131,0.00251,0,-32.074,0,0.0482,0.947,0.937,0.118,0.0349,143.49,105280,2004,2004-08-23
490460,5UccLcQbn5B0GZElMpnJhq,"Oh, Kay!: Someone to Watch Over Me (arr. S. Freeman)","Gershwin, G.: Musicals (Arr. for Piano) (Gershwin: Remembrance and Discovery, Vol. 2)",7AA32hVEcCRLUirx3hahlm,"['George Gershwin', 'Stan Freeman', 'Richard Glazier']","['1YuknfkSYTTbolRpwZBOv4', '4TGfwQOz95BUCCi8vJVjgu', '1nOSG6ax3BGYJdez6P52YB']",6,1,False,0.344,0.0102,4,-34.323,1,0.0464,0.994,0.899,0.159,0.0386,68.915,321440,2000,2000-01-01
706840,0UijhzJ43CCg0SGaTofXsA,Lord Let Me Help You Decide,No Way Down,76REdM7O3EcPqhCuq6YTJx,['Spider Mountain'],['7aEcePG3ZaUNOA5tsuqjvw'],12,1,False,0.7709999999999999,0.775,2,-5.567,1,0.0819999999999999,0.524,0.0,0.327,0.892,121.013,155973,2010,2010-05-12
901484,0hNNAVTNsBjaUG1kS9jey7,Black Mountain Rag,Country Guitar Giants,2r4pZDSxNbUFqTZZcXSPuQ,"['Merle Travis', 'Joe Maphis']","['30SpGunnNpbbUL4IfkvC5q', '78jG8Y0sek0gP9WpBuludG']",26,1,False,0.283,0.639,7,-10.052,1,0.0317,0.6409999999999999,0.836,0.3389999999999999,0.962,154.666,108467,2003,2003
67616,2bfupNfWDUbjoD3yNhOff1,"Piano Concerto No. 24 in C minor, K. 491: III. Allegretto",Mozart: Piano Concertos 17 & 24,3QsR3HGkdhkklxykTMvzp1,"['Wolfgang Amadeus Mozart', 'Benjamin Hochman', 'English Chamber Orchestra']","['4NJhFmfw43RLBLjQvxDuRS', '67HXgmzvtbd4WYRNEhknSk', '2DO4p3CPDnInsJfg0jFfaF']",6,1,False,0.371,0.146,8,-21.488000000000003,1,0.0373,0.965,0.8959999999999999,0.0817,0.201,134.651,536046,2019,2019-10-04
773699,7s32buaNXRUBYuMXjncl0h,Derek's Song,Derek's Song b/w Throw,13mxU7ZZSZPW7uGD5VCUbj,['The Coathangers'],['7INFKsainUv68DHVbuLh4J'],1,1,False,0.29,0.885,2,-6.018,1,0.0765,8.78e-05,0.866,0.263,0.56,180.722,166813,2013,2013-03-19
443110,40BncFYDvQXjm0QGQ8RbFg,The Arnold Book of Old Songs: Ye banks and braes,"Quilter: Folk-Song Arrangements / Part-Songs for Women's Voices (Complete) (English Song, Vol. 11)",2ogYwkEo5drl7ayhNCPqKu,"['Roger Quilter', 'Amanda Pitt', 'David Owen Norris']","['3uFNhCH4eh3y1BN0sPwQzC', '5PJXcq3kJE4Icq5x2KnDbG', '5tEk4ggmoFtGkbgKGtqHZ4']",14,1,False,0.304,0.0239,6,-27.834,1,0.0469,0.993,6.440000000000001e-05,0.0913,0.178,82.914,180520,2005,2005-04-01
385311,7c69BpTZJP6gYIVipnI0YP,Instant Gods Out Of The Box,Lilies,5nRyzaR3hTNo81R1hCQrbL,['Arovane'],['6wNOfYFlLoZxi37nmPIB0c'],8,1,False,0.695,0.922,6,-5.524,1,0.0544,0.0328,0.804,0.192,0.355,113.549,275413,2004,2004-06-14
723611,5sB0qYJyYIac1lK4utjjQD,Unconditional,Renewed,1naFT2KmeVhNUvHOldyAeq,['Sam P.'],['21sI9Mimk00A0ynrC8g5MK'],15,1,False,0.569,0.682,7,-6.76,1,0.414,0.191,0.0,0.318,0.546,159.41299999999995,314280,2015,2015-11-23
593997,66nVrdLyPsm97R0Sl7ddgD,Sam Pong,"The Music of Cambodia, Vol. 3: Solo Instrumental Music",3vGe9dkCCmeFaeWPRDwQqn,['Yon Khien'],['2n43vmHdSXqgcrOHHBRmz5'],7,1,False,0.294,0.0857,5,-22.587,0,0.0486,0.967,0.996,0.0892,0.376,139.702,222120,1994,1994-01-01
816093,7wMLxxc7fUJkYv3p9PN6xu,"7 Chansons, FP 81: No. 7, Luire",Poulenc: Choral Music,5NhcqM20VDrtjyFpcZf1PE,"['Francis Poulenc', 'Paul Éluard', 'Guillaume Apollinaire', 'The Elora Singers', 'Noel Edison']","['4IAWVxo2fpTBPn6k7GZ3eY', '4AMSNbpfumcdAWIWtWUzUk', '3T5DDDj8KKUr29J602179w', '6V3rM6AuJ8NIe35TeOiSR5', '3XDSnbQl8YjKtXZjweDQjy']",7,1,False,0.242,0.0301,9,-23.153,1,0.0483,0.992,0.356,0.057,0.0398,85.116,110667,2015,2015-03-03
156702,7Gy6qbNickOYvKNtsYkwVU,Dans mon corps,Dans Mon Corps,620WNrErMlwEfKiRPllJXW,['Les Trois Accords'],['2Xoi1HPP0Wa6nyNSYyHxgI'],1,1,False,0.374,0.8079999999999999,7,-4.048,1,0.0354,0.00229,0.0,0.177,0.471,153.875,190587,2009,2009-10-13
816984,5w9CmQeaTYw2DMYTmc963A,Pepe Linque,"Cool Sounds, Modern Voices",5JXQvDd1THUzfVHFlVeNG4,['Oregon'],['0CyVUjy6HZzEXgGA0ydd3t'],8,1,False,0.524,0.171,9,-15.293,0,0.0535,0.885,0.902,0.0929,0.2319999999999999,134.239,315000,2001,2001
483047,64YmvfnAct8qpn0oEK9MsT,Ce jour de l'an,"Medieval Music - Henry Viii / Dufay, G. / Codax, M. (Tranquil Medieval Music)",1GC47XnjT0bYPhypVvWn8o,"['Guillaume Dufay', 'The Hilliard Ensemble']","['0kLNgrvMXHTm4yWGrfMuLc', '0L8W3JzyTX29RLKZgc3bqS']",12,1,False,0.298,0.181,11,-21.227,0,0.061,0.992,0.0533,0.19,0.251,129.17700000000002,172987,2005,2005-01-01
307290,1BhCMltbgm9TYewxkp98dU,Ashfields In Brine,The Singing Kettle,4jpa71VNpBGChxFmm5sejh,['Chulrua'],['5aXL2PUYsj6iaVB6dWG7ex'],12,1,False,0.362,0.162,7,-12.178,1,0.0342,0.873,0.0,0.107,0.61,162.143,164773,2007,2007-07-10
461082,22Ir3VgVXTgVQatRFV3jNe,Good Man Down,The Other Palm Springs,2EJP8utJogFCCuYocUvP4C,['Silver Scooter'],['0RElSbsCqHCHVW9z6lXpA7'],3,1,False,0.5710000000000001,0.96,7,-6.295,1,0.0412,0.00431,0.124,0.182,0.695,126.987,184640,1997,1997-10-18
